NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1520,DEPUTADO FEDERAL,SIMONE APARECIDA CURRALADAS DOS SANTOS,97730
1521,DEPUTADO FEDERAL,FABRICIO DIAS JUNIOR,5425
1522,DEPUTADO FEDERAL,MARIA GABRIELA PRADO MANSSUR,24291
1523,DEPUTADO FEDERAL,MARCEL DE JESUS GARCIA,2564
1524,DEPUTADO FEDERAL,ALESSANDRA ESQUIVEL PRANDI,1842
1525,DEPUTADO FEDERAL,ALCIDES FERNANDES BARBOSA,1377
1526,DEPUTADO FEDERAL,FRANCISCO DE ASSIS CARVALHO ARTEN,8524
1527,DEPUTADO FEDERAL,FERNANDO ALVES LISBOA DINI,8338
1530,DEPUTADO FEDERAL,TAKAHARU YAMAUCHI,34163
1531,DEPUTADO FEDERAL,RODNEY VICENTE DE SOUZA,4884
1532,DEPUTADO FEDERAL,LUIZ LAURO FERREIRA,3093
1536,DEPUTADO FEDERAL,ENRICO VAN BLARCUM DE GRAAFF MISASI,77949
1537,DEPUTADO FEDERAL,MARCOS ESTEVÃO MARQUES SARAIVA,4864
1538,DEPUTADO FEDERAL,LUIZ FELIPE DE LIMA SANTOS,703
1540,DEPUTADO FEDERAL,DENIS EDUARDO ANDIA,75082
1542,DEPUTADO FEDERAL,CLAUDINEI DA ROCHA CORDEIRO,4591
1543,DEPUTADO FEDERAL,RICARDO KANAAN MARIANO DE ALMEIDA,943
1544,DEPUTADO FEDERAL,ELAINE SILVEIRA NEVES,627
1545,DEPUTADO FEDERAL,ROBERTO RUFCA DE OLIVEIRA,2541
1547,DEPUTADO FEDERAL,KARLA JULIANE DA SILVA ALVES FRANCISCO,269
1548,DEPUTADO FEDERAL,SUELY APARECIDA ANTONIO,697
1550,DEPUTADO FEDERAL,JOÃO CURY NETO,80085
1551,DEPUTADO FEDERAL,ROBERTO MARTINS FIGUEIREDO,4587
1552,DEPUTADO FEDERAL,MARCIO GONÃALVES MACIEL,1945
1553,DEPUTADO FEDERAL,RUI CARLOS VINCENZI,742
1554,DEPUTADO FEDERAL,LUIZ OTAVIO OLIVEIRA CAMPOS,512
1555,DEPUTADO FEDERAL,KAUÃ CESAR SILVA,8321
1556,DEPUTADO FEDERAL,EDNA APARECIDA OLIVEIRA SANTOS,696
1557,DEPUTADO FEDERAL,LARISSA PAIVA ANALIO MARCELINO,880
1558,DEPUTADO FEDERAL,APARECIDO SARAIVA DA ROCHA,23067
1560,DEPUTADO FEDERAL,JANAINA CARLA DE LIMA PASCALICHIO,10355
1562,DEPUTADO FEDERAL,ARMANDO FERREIRO RODRIGUES,5860
1565,DEPUTADO FEDERAL,MARLON FARIAS DA LUZ,53845
1566,DEPUTADO FEDERAL,MARCELO DA SILVA,2610
1567,DEPUTADO FEDERAL,HELIO NISHIMOTO,13415
1570,DEPUTADO FEDERAL,LUCIANO ANDRE RODRIGUES,4272
1572,DEPUTADO FEDERAL,JOÃO LUIZ FEITOSA,977
1575,DEPUTADO FEDERAL,EDMILSON DE SOUZA VIEIRA FEITOSA,850
1577,DEPUTADO FEDERAL,JORGE LUIS LEPINSK,8092
1578,DEPUTADO FEDERAL,CLEUSA RAMOS ZERBINI,35542
1580,DEPUTADO FEDERAL,FÃBIO EDUARDO DE OLIVEIRA TERUEL,235165
1582,DEPUTADO FEDERAL,ELIANA MARUCCI COSTA MIRANDA,444
1587,DEPUTADO FEDERAL,ARNALDO SALVETTI PALACIO JUNIOR,10994
1588,DEPUTADO FEDERAL,HERNANI ALBERTO MONACO LEONHARDT,4407
1595,DEPUTADO FEDERAL,EDVAM RAMOS DE SOUZA,616
1596,DEPUTADO FEDERAL,IOLANDA KEIKO MIASHIRO OTA,16626
1599,DEPUTADO FEDERAL,ALBERTO PEREIRA MOURÃO,114234
1600,DEPUTADO FEDERAL,CLAUDIO DONIZETE DOS REIS,667
1602,DEPUTADO FEDERAL,GABRIELA GUERRERO ARIONE,218
1606,DEPUTADO FEDERAL,WALDEMIR APARECIDO SOARES JUNIOR,744
1610,DEPUTADO FEDERAL,THAIS RABELLO SILVA,245
1611,DEPUTADO FEDERAL,RENATO BENEDUCI ASSAD,477
1612,DEPUTADO FEDERAL,MARIANA FRAGOSO WATANABE,132
1616,DEPUTADO FEDERAL,WELLER PEREIRA GONÃALVES,1995
1630,DEPUTADO FEDERAL,ANTONIO RIBEIRO DUARTE,488
1655,DEPUTADO FEDERAL,MARCELLO FERREIRA DOS SANTOS,1256
1800,DEPUTADO FEDERAL,DORIEDSON ANTONIO DA SILVA FREITAS,3560
1801,DEPUTADO FEDERAL,BRAZ HENRIQUE TELES,232
1805,DEPUTADO FEDERAL,ANDERSON SEVERIANO GOMES,2041
1807,DEPUTADO FEDERAL,EDEVALDO DONIZETTI DE CAMPOS,421
1808,DEPUTADO FEDERAL,JERUSA JANUÃRIA DA SILVA,340
1810,DEPUTADO FEDERAL,ADOLFO TIMOTIO,882
1818,DEPUTADO FEDERAL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,237526
1819,DEPUTADO FEDERAL,CLAUDIO GASPAR DOTTORI,495
1822,DEPUTADO FEDERAL,PATRICIA SILVA ZANELLA,3147
1828,DEPUTADO FEDERAL,SÃRGIO DA SILVA GRILLO,464
1833,DEPUTADO FEDERAL,MARIA ISABEL LOPES DA CUNHA SOARES,1398
1844,DEPUTADO FEDERAL,MARIO DONIZETE D ANDREA,239
1850,DEPUTADO FEDERAL,JOÃO PEDRO DA PAZ ARAÃJO,564
1855,DEPUTADO FEDERAL,MARCO ANTONIO BATISTA,422
1877,DEPUTADO FEDERAL,RICARDO MAGNUS OSÃRIO GALVÃO,40365
1880,DEPUTADO FEDERAL,ALEXANDRE LUÃS NOBRE TERRERI,487
1881,DEPUTADO FEDERAL,MARKS RODRIGO PINTIJA,459
1882,DEPUTADO FEDERAL,ISABEL CRISTINA GONÃALVES BERNARDES,409
1887,DEPUTADO FEDERAL,SARA JANE RONCOLATO ZANETTI,255
1888,DEPUTADO FEDERAL,MAISA DINIZ LIMA,6778
1890,DEPUTADO FEDERAL,MARIA LUCIA SECOTI FILIZOLA,420
1900,DEPUTADO FEDERAL,EDUARDO JANZON AVALLONE NOGUEIRA,8869
1901,DEPUTADO FEDERAL,MARIA CÃLIA RODRIGUES PACHECO,6940
1902,DEPUTADO FEDERAL,FABRES LENE DE AQUINO DELMONDES,1173
1903,DEPUTADO FEDERAL,SERGIO RICARDO RIBEIRO DE OLIVEIRA,2108
1904,DEPUTADO FEDERAL,ADELAIDE CASTRO DE OLIVEIRA,1516
1905,DEPUTADO FEDERAL,VALDECI ANTONIO DE PROENÃA,4270
1906,DEPUTADO FEDERAL,PRISCILA SILVA SOUZA,626
1907,DEPUTADO FEDERAL,RENAN ELIAS GODINHO,3487
1908,DEPUTADO FEDERAL,DÃBORA CRISTINA CHANTRE CARDOSO,1218
1909,DEPUTADO FEDERAL,LUCIANO DA SILVA,5288
1910,DEPUTADO FEDERAL,BRUNO AREVALO GANEM,141595
1911,DEPUTADO FEDERAL,HENI OZI CUKIER,98720
1912,DEPUTADO FEDERAL,FARID SAID MADI,31352
1913,DEPUTADO FEDERAL,MARIA DA PAIXÃO PEREIRA COSTA,342
1914,DEPUTADO FEDERAL,JÃLIO CÃSAR GARCIA,1158
1915,DEPUTADO FEDERAL,PAULO ROMEIRO DE ALMEIDA SOARES,34005
1916,DEPUTADO FEDERAL,MARCOS ANDRÃ PAPA,10014
1917,DEPUTADO FEDERAL,IVAN SERIGATO JUNIOR,2166
1918,DEPUTADO FEDERAL,ANA ALICE FERNANDES DE ALMEIDA,839
1919,DEPUTADO FEDERAL,RENATA HELLMEISTER DE ABREU MELO,180247
1920,DEPUTADO FEDERAL,DANIEL JOSÃ DA SILVA OLIVEIRA,38090
1921,DEPUTADO FEDERAL,FAUSTO SALVADOR PERES,6288
1922,DEPUTADO FEDERAL,PAULO ROBERTO DE CAMPOS,24790
1923,DEPUTADO FEDERAL,JAIR CUSTÃDIO DA SILVA,1171
1927,DEPUTADO FEDERAL,ROSA ENEIDE DOS SANTOS ABLAS,797
1928,DEPUTADO FEDERAL,ROSA ALVES CARDOSO,115
1929,DEPUTADO FEDERAL,JOSE JOAQUIM FERNANDES RAPOSO FILHO,3000
1932,DEPUTADO FEDERAL,ZULEICA MADALENA SANTORO,416
1933,DEPUTADO FEDERAL,FRANCISCO ALEXANDRE FILHO,10588
1937,DEPUTADO FEDERAL,MARIA LUCIA DA SILVA,84
1939,DEPUTADO FEDERAL,RICARDO LIMA BRAGA SANTISTEVAN,1436
1940,DEPUTADO FEDERAL,LUIZ CLAUDIO NOGAROTO AMARAL,8498
1944,DEPUTADO FEDERAL,ROGER LIN,3825
1945,DEPUTADO FEDERAL,NEVTON OLIVEIRA ROCHA,1222
1949,DEPUTADO FEDERAL,FLAVIA CAMARGO DA SILVA,9198
1950,DEPUTADO FEDERAL,AUGUSTO EDUARDO VIDAL NETO,2385
1951,DEPUTADO FEDERAL,JOSÃ AFONSO LOBATO,37645
1953,DEPUTADO FEDERAL,DIUMIRA CARDOSO DE LIMA,395
1954,DEPUTADO FEDERAL,CLEIDE FRANCISCO BIZERRA DA SILVA,232
1955,DEPUTADO FEDERAL,APARECIDO BARBOSA DA SILVA,2748
1959,DEPUTADO FEDERAL,JOSÃ LEMES SOARES,1749
1960,DEPUTADO FEDERAL,ALESSANDRO SONEGO DE ALMEIDA,6061
1961,DEPUTADO FEDERAL,CAIO JOSÃ CARLOS SILVEIRA GAIANE,2155
1962,DEPUTADO FEDERAL,JOSE WANDERLEY DE ANDRADE,5202
1963,DEPUTADO FEDERAL,MARIA LUCIA DA SILVA,772
1964,DEPUTADO FEDERAL,JOSÃ EDUARDO STANELIS DE AQUINO,6051
1965,DEPUTADO FEDERAL,CLEBER FERNANDO BERNARDI,1029
1966,DEPUTADO FEDERAL,LEWIS SAWINSKI DE ALMEIDA,407
1967,DEPUTADO FEDERAL,VALDETE GOMES DUTRA PEREIRA,866
1969,DEPUTADO FEDERAL,EUCLIDES ROBERTO FERREIRA,540
1970,DEPUTADO FEDERAL,MARCIO RODRIGUES,2314
1973,DEPUTADO FEDERAL,CLEBER ARAÃJO BARBOSA,1906
1975,DEPUTADO FEDERAL,JUAREZ JUVÃNCIO DOS SANTOS,4047
1976,DEPUTADO FEDERAL,ILDA MARA REIS,235
1977,DEPUTADO FEDERAL,RODRIGO GAMBALE VIEIRA,108209
1978,DEPUTADO FEDERAL,RICARDO HOLZ VIDAL DOS SANTOS,2177
1979,DEPUTADO FEDERAL,CRISTIANE KÃTIA SIMONI ABREU,2037
1980,DEPUTADO FEDERAL,WANESSA SOUSA BOMFIM,3120
1982,DEPUTADO FEDERAL,ALESSANDRO TADEU DAMIN,1192
1984,DEPUTADO FEDERAL,WALTER JOSÃ DA SILVA,749
1985,DEPUTADO FEDERAL,PAULO ROBERTO AMARAL VIEIRA,3539
1986,DEPUTADO FEDERAL,JOÃO BOSCO DE OLIVEIRA,271
1987,DEPUTADO FEDERAL,GUILHERME CAMPO DALL ORTO LEITE DO AMARAL,7637
1988,DEPUTADO FEDERAL,JORGE MALULY NETO,8504
1989,DEPUTADO FEDERAL,CRISTIANE FORSSELL FERRARA FOMIN,2830
1990,DEPUTADO FEDERAL,MARCELO JOSÃ ORTEGA,3665
1992,DEPUTADO FEDERAL,RENATA ODETTE DE MELLO,288
1993,DEPUTADO FEDERAL,FRANKLIN VENANCIO DA SILVA NETTO,4845
1996,DEPUTADO FEDERAL,LUIZ SCALEA,6818
1997,DEPUTADO FEDERAL,MARCUS VINICIUS DE ARAÃJO DANTAS,3996
1999,DEPUTADO FEDERAL,MÃRIO COVAS NETO,4954
2000,DEPUTADO FEDERAL,LUIZ ANTÃNIO VASSOLER,3626
2001,DEPUTADO FEDERAL,ALEXANDRE DONIZETE TEODORO,987
2002,DEPUTADO FEDERAL,ELIS REGINA VIEIRA RUANO,1413
2003,DEPUTADO FEDERAL,ROGERIO XAVIER FRANÃA,814
2004,DEPUTADO FEDERAL,MONICA FERREIRA BITENCOURT DE ALMEIDA,271
2005,DEPUTADO FEDERAL,PRISCILLA ROBERTA GASPAR DE OLIVEIRA,4609
2006,DEPUTADO FEDERAL,JOAQUIM TOMAZ DOS SANTOS,101
2008,DEPUTADO FEDERAL,MADALENA DE LAURA PEREIRA,362
2010,DEPUTADO FEDERAL,ELISSANDRO MARCIO SILVA LINDOSO,31017
2011,DEPUTADO FEDERAL,ANTÃNIO JOSÃ GERALDO,308
2012,DEPUTADO FEDERAL,HERICA VELOSO RIBEIRO MONT ALVÃO,8924
2014,DEPUTADO FEDERAL,ANA PAULA JOSÃ EMÃDIO DA SILVA,877
2015,DEPUTADO FEDERAL,FERNANDO FAVORETO,4595
2016,DEPUTADO FEDERAL,ODILIA EXPEDITA DE SOUSA,222
2019,DEPUTADO FEDERAL,FABIO JOSÃ RIBEIRO PACIULLO,1283
2020,DEPUTADO FEDERAL,GILBERTO NASCIMENTO SILVA,95077
2021,DEPUTADO FEDERAL,ORLANDO COSTA DIAS,16065
2022,DEPUTADO FEDERAL,JOSÃ GUILHERME NEGRÃO PEIXOTO,54849
2023,DEPUTADO FEDERAL,CARLOS ALBERTO VEIGA DE QUADROS,1114
2024,DEPUTADO FEDERAL,MARCIO ROBERTO GARCIA LARRANHAGA,1012
2025,DEPUTADO FEDERAL,MÃNICA APARECIDA DA SILVA SONTINI,3917
2026,DEPUTADO FEDERAL,ELAINE CRISTINA GONÃALVES AMORIM,523
2029,DEPUTADO FEDERAL,AILTON BISPO DOS ANJOS,731
2030,DEPUTADO FEDERAL,JOSÃ OSVALDO CAVALCANTE BELONI,2416
2031,DEPUTADO FEDERAL,GLALSON CHAMON DA SILVA,3684
2032,DEPUTADO FEDERAL,JOSÃ EDILSON PACHECO SILVA,313
2033,DEPUTADO FEDERAL,JUAREZ DOMINGOS COSTA,519
2034,DEPUTADO FEDERAL,MARIA JOSE DA SILVA,291
2035,DEPUTADO FEDERAL,JUCILENE ALVES DA SILVA,107
2036,DEPUTADO FEDERAL,MARIA DAS GRAÃAS PATRÃCIO,162
2037,DEPUTADO FEDERAL,JOSÃ LUIZ SILVEIRA FILHO,328
2038,DEPUTADO FEDERAL,ADILSON DE MEDEIROS PAULINO,380
2039,DEPUTADO FEDERAL,WASHINGTON DA SILVA SANTOS,116
2040,DEPUTADO FEDERAL,YAN LOPES DE ALMEIDA,9112
2044,DEPUTADO FEDERAL,DAVID DE OLIVEIRA RUFATO,4541
2045,DEPUTADO FEDERAL,GRACIANO ARILSON DOS SANTOS,3540
2046,DEPUTADO FEDERAL,CLAUDIA NERYS DE OLIVEIRA,191
2049,DEPUTADO FEDERAL,JERRI ADRIANO FERREIRA DA SILVA,210
2055,DEPUTADO FEDERAL,RODRIGUES MARQUES DE FIGUEIREDO,11556
2057,DEPUTADO FEDERAL,ROBSON LIMA DE OLIVEIRA,49
2059,DEPUTADO FEDERAL,VALTER SANTIAGO,370
2061,DEPUTADO FEDERAL,LENIR MARIA DE OLIVEIRA,257
2062,DEPUTADO FEDERAL,JADSON JOSÃ BARACHO DA SILVA,411
2064,DEPUTADO FEDERAL,ORLANDO APARECIDO TOMASELLA,3262
2066,DEPUTADO FEDERAL,PAULO FRANCISCO PERES LUCAS,44
2067,DEPUTADO FEDERAL,THIAGO HENRIQUE DA SILVA DORIGAN,279
2068,DEPUTADO FEDERAL,JÃSSICA APARECIDA SOMER MAGALHÃES,9
2073,DEPUTADO FEDERAL,MARCELO GERALDO DA SILVA,450
2074,DEPUTADO FEDERAL,VANDERCI EDUARDO PEREIRA,301
2075,DEPUTADO FEDERAL,MARIA DA GUIA ALVES DA ROCHA,221
2077,DEPUTADO FEDERAL,MARCELO CANDIDO LOPES SIMÃES,2197
2078,DEPUTADO FEDERAL,NILSON ULLRICH,1301
2079,DEPUTADO FEDERAL,ANA PAULA TOSIN,445
2080,DEPUTADO FEDERAL,RODOLFO FRANCISCO DE SOUZA,3381
2081,DEPUTADO FEDERAL,CLAUDIA CRISTINA DA SILVA COSTA,98
2082,DEPUTADO FEDERAL,AURELIA CINAQUI AMARAL,234
2083,DEPUTADO FEDERAL,PAULO PRADO LEITE,523
2084,DEPUTADO FEDERAL,MARIA ELISABETE DO NASCIMENTO TAHAN LOPES BARROS,197
2086,DEPUTADO FEDERAL,JOSE EDSON DE ARAUJO JUNIOR,137
2088,DEPUTADO FEDERAL,MARCIO ALVARES DE SOUZA,1040
2090,DEPUTADO FEDERAL,JOSÃ ADILSON PEREIRA DOS SANTOS,2438
2099,DEPUTADO FEDERAL,DANIEL DE ANDRADE VIEIRA,1322
2100,DEPUTADO FEDERAL,CLAUDIMAR AMARO DE ANDRADE RODRIGUES,1676
2101,DEPUTADO FEDERAL,MAXWELL TEODORO MARIANEK ALVES,509
2110,DEPUTADO FEDERAL,BEATRIZ BARBIERE OLIVEIRA,4498
2111,DEPUTADO FEDERAL,EDUARDO DIAS REAL,866
2112,DEPUTADO FEDERAL,PAMELA CHRISTY MESQUITA MUNIZ,506
2121,DEPUTADO FEDERAL,GABRIEL HENRIQUE MARUCCI,728
2122,DEPUTADO FEDERAL,RENATO BESCHIZZA VALENTIN,558
2133,DEPUTADO FEDERAL,MARIA JULIA SARAIVA DE CARVALHO,606
2155,DEPUTADO FEDERAL,EDUARDO CAMILO TERRA DOS SANTOS,522
2200,DEPUTADO FEDERAL,JOSÃ AUGUSTO ROSA,168740
2201,DEPUTADO FEDERAL,PATRICIA SANT ANA BORGES,10434
2202,DEPUTADO FEDERAL,MATHEUS DE OLIVEIRA PINTO,15166
2204,DEPUTADO FEDERAL,SERGIO NASCIMENTO DE CAMARGO,13085
2205,DEPUTADO FEDERAL,SALOMÃO PEREIRA DA SILVA,3493
2208,DEPUTADO FEDERAL,MARIO LUIS FRIAS,122564
2209,DEPUTADO FEDERAL,CRISTIANE FERREIRA DA SILVA,5450
2210,DEPUTADO FEDERAL,CARLA ZAMBELLI SALGADO DE OLIVEIRA,946244
2211,DEPUTADO FEDERAL,ANTONIO CARLOS RODRIGUES,73054
2212,DEPUTADO FEDERAL,CARLOS ALBERTO DE SOUZA,37969
2214,DEPUTADO FEDERAL,PAULO NISHIKAWA,8166
2215,DEPUTADO FEDERAL,ROBSON LIEBETANZ DZELVE CALABIANQUI JUNIOR,22926
2216,DEPUTADO FEDERAL,ROSALINA SONIA DOS SANTOS,2143
2217,DEPUTADO FEDERAL,LILIAN REGINA SANTANA TROVÃO,3443
2219,DEPUTADO FEDERAL,DULCINEIA LOPES DE OLIVEIRA,7234
2220,DEPUTADO FEDERAL,DANILO SILVEIRA RAMOS,46745
2221,DEPUTADO FEDERAL,VANESSA FERREIRA GOMES,6755
2222,DEPUTADO FEDERAL,EDUARDO NANTES BOLSONARO,741701
2223,DEPUTADO FEDERAL,FERNANDO PINHEIRO,30364
2224,DEPUTADO FEDERAL,CLEONICE DE OLIVEIRA,4962
2225,DEPUTADO FEDERAL,RAMIRO ALVES DA ROCHA CRUZ JUNIOR,4542
2226,DEPUTADO FEDERAL,FERNANDO LISBOA DA CONCEIÃÃO,25294
2227,DEPUTADO FEDERAL,ROSANA DE OLIVEIRA VALLE,216437
2228,DEPUTADO FEDERAL,CRISTIANE IGNACIO ISIDORO BRAZ,1498
2229,DEPUTADO FEDERAL,ROSILAINE APARECIDA DOS SANTOS BRANDÃO,3474
2230,DEPUTADO FEDERAL,MARCIO TADEU ANHAIA DE LEMOS,61546
2231,DEPUTADO FEDERAL,RICARDO DA CRUZ FERNANDES,2816
2232,DEPUTADO FEDERAL,LUIZ ZACARIAS DE ARAUJO FILHO,22698
2233,DEPUTADO FEDERAL,PAULO ROBERTO FREIRE DA COSTA,161675
2234,DEPUTADO FEDERAL,LUIZ FELIPE DE ANDRADE FOLGOSI,30921
2236,DEPUTADO FEDERAL,RITA DE CASSIA BORGES DOS SANTOS GUEDES,2994
2237,DEPUTADO FEDERAL,MARGARETE SÃ DOS REIS,441
2238,DEPUTADO FEDERAL,MOSART ARAGÃO PEREIRA,33783
2239,DEPUTADO FEDERAL,FREDERICK WASSEF,3628
2240,DEPUTADO FEDERAL,KATIA DA SILVA SASTRE,60330
2241,DEPUTADO FEDERAL,JOSÃ OLIMPIO SILVEIRA MORAES,61938
2242,DEPUTADO FEDERAL,VINICIUS TADEU SATTIN RODRIGUES,29760
2243,DEPUTADO FEDERAL,LUIZ PHILIPPE DE ORLEANS E BRAGANÃA,79210
2244,DEPUTADO FEDERAL,LUIZ CARLOS MOTTA,104701
2245,DEPUTADO FEDERAL,ARMANDO BEGA,9841
2247,DEPUTADO FEDERAL,PAULO FRANCISCO MUNIZ BILYNSKYJ,72156
2250,DEPUTADO FEDERAL,RICARDO DE AQUINO SALLES,640918
2251,DEPUTADO FEDERAL,ADILSON BARROSO OLIVEIRA,62445
2252,DEPUTADO FEDERAL,GILMAR DA SILVA GIMENES,8022
2254,DEPUTADO FEDERAL,APARECIDA BATISTA DIAS BARRETO DE OLIVEIRA,2346
2255,DEPUTADO FEDERAL,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,71754
2256,DEPUTADO FEDERAL,DAVID CARDOSO,3331
2258,DEPUTADO FEDERAL,ISAAC DALCOL ANTUNES,14371
2260,DEPUTADO FEDERAL,JOÃO EDUARDO DADO LEITE DE CARVALHO,14106
2262,DEPUTADO FEDERAL,CATIA NUNES DE ABREU,1914
2266,DEPUTADO FEDERAL,ELLEN RENATA DE MICO CHARKANI SIMÃES,651
2267,DEPUTADO FEDERAL,ROBERTO CACCIARI FILHO,19751
2268,DEPUTADO FEDERAL,MAURICIO BERNARDINO SOARES,944
2269,DEPUTADO FEDERAL,LILIANE GONÃALVES VENTURA LOPES,8193
2270,DEPUTADO FEDERAL,MARCO ANTONIO FELICIANO,220595
2272,DEPUTADO FEDERAL,ANA SILVIA GOES DE SOUZA,4218
2274,DEPUTADO FEDERAL,JEFFERSON ALVES DE CAMPOS,155336
2276,DEPUTADO FEDERAL,MARSCHELO RODRIGO MARIN MECHE,10996
2277,DEPUTADO FEDERAL,MIGUEL LOMBARDI,107869
2278,DEPUTADO FEDERAL,DAVID ABMAEL DAVID,18781
2279,DEPUTADO FEDERAL,ELIANA BERTA FERNANDES CORRAL,764
2280,DEPUTADO FEDERAL,WESLEY RENATO DE OLIVEIRA SOUZA,15595
2282,DEPUTADO FEDERAL,ANDERSON CAVANHA,17193
2287,DEPUTADO FEDERAL,MARTINHO CARLOS COLPANI FILHO,7254
2288,DEPUTADO FEDERAL,FREDERICO BRAUN D AVILA,46974
2289,DEPUTADO FEDERAL,LYSSA CAROLINE MONTEIRO MAXIMO CARTIER,2045
2290,DEPUTADO FEDERAL,GUILHERME MURARO DERRITE,239772
2292,DEPUTADO FEDERAL,DIOGO PEREIRA FORJAZ,12205
2298,DEPUTADO FEDERAL,SAMIRA SILOTI,946
2299,DEPUTADO FEDERAL,MARCIO LUIZ ALVINO DE SOUZA,187314
2300,DEPUTADO FEDERAL,MARCO ANTONIO VILLA,95745
2310,DEPUTADO FEDERAL,DMITRI PATRICIO DE LIMA,402
2322,DEPUTADO FEDERAL,ELIETE NUNES FERNANDES DA SILVA,2357
2323,DEPUTADO FEDERAL,ALEX SPINELLI MANENTE,196866
2324,DEPUTADO FEDERAL,MÃRCIA ROCHA,2858
2333,DEPUTADO FEDERAL,ROBERTO MOREIRA DE SOUZA,1045
2345,DEPUTADO FEDERAL,ARNALDO CALIL PEREIRA JARDIM,113462
2351,DEPUTADO FEDERAL,POLLYANA FATIMA GAMA SANTOS,12998
2377,DEPUTADO FEDERAL,ELDO PEDRO DA SILVA,679
2700,DEPUTADO FEDERAL,MAURÃCIO JESUS DE MORAES,413
2701,DEPUTADO FEDERAL,STELA MARIA ATANÃZIO,247
2711,DEPUTADO FEDERAL,MONIQUE FERNANDES MACHADO,87
2714,DEPUTADO FEDERAL,JOSÃ CARLOS DO NASCIMENTO REIS,434
2718,DEPUTADO FEDERAL,MARISTELA MACHADO LEITE GOMES,51
2722,DEPUTADO FEDERAL,ROBERTO ALVES DOS SANTOS,979
2727,DEPUTADO FEDERAL,MARIA PAULA BARROS DE OLIVEIRA,890
2731,DEPUTADO FEDERAL,LÃA PICELLI,74
2737,DEPUTADO FEDERAL,MARCEL BRASIL DE SOUZA MOURA,219
2744,DEPUTADO FEDERAL,EDIVALDO CORREIA DE OLIVEIRA,202
2745,DEPUTADO FEDERAL,MARCIA HELENA BARROS BENEDITO,59
2764,DEPUTADO FEDERAL,JOÃO ROBERTO DE SOUZA,275
2765,DEPUTADO FEDERAL,ELISA VITÃRIA OLIVEIRA CABARITI,148
2767,DEPUTADO FEDERAL,ROBERTO SELMER JÃNIOR,225
2770,DEPUTADO FEDERAL,AILTON BOLIGNARI,488
2783,DEPUTADO FEDERAL,CARLOS AUGUSTO LESSA,176
2788,DEPUTADO FEDERAL,MARIA TERESA SELBACH EYMAEL,33
2789,DEPUTADO FEDERAL,PAULO PURKYT,164
2790,DEPUTADO FEDERAL,JOSÃ AUGUSTO FERREIRA,499
2796,DEPUTADO FEDERAL,CESAR RENATO DA SILVA,87
2800,DEPUTADO FEDERAL,MARIA EMILIA GADELHA SERRA,14131
2801,DEPUTADO FEDERAL,WASHINGTON LUIZ BEZERRA DA SILVA,736
2802,DEPUTADO FEDERAL,ROGÃRIO DOS SANTOS GOMES,545
2804,DEPUTADO FEDERAL,ADONIAS FERREIRA DOS SANTOS,31
2806,DEPUTADO FEDERAL,JOÃO ROBERTO TRINDADE,92
2807,DEPUTADO FEDERAL,ADEMIR CREPALDI,244
2808,DEPUTADO FEDERAL,BRUNO MARINHO BARCELLOS,185
2809,DEPUTADO FEDERAL,MARCOS RODRIGUES,104
2810,DEPUTADO FEDERAL,PRISCILA FERNANDES HOLANDA,276
2811,DEPUTADO FEDERAL,DIENES PEREIRA DE SOUZA,1340
2812,DEPUTADO FEDERAL,SILAS ALVES FEITOSA,3799
2814,DEPUTADO FEDERAL,SANDERSON RIBEIRO CORREIA DE LIMA,141
2815,DEPUTADO FEDERAL,REGINALDO BELARMINO DA SILVA,324
2816,DEPUTADO FEDERAL,SILVIA HELENA BUENDIA,273
2817,DEPUTADO FEDERAL,ELIZA MURATORI DE SOUZA,131
2818,DEPUTADO FEDERAL,DANILO ANDRÃ MOSER,443
2820,DEPUTADO FEDERAL,FLAVIUS COTAIT RUGGIERO,229
2821,DEPUTADO FEDERAL,JOSÃ ROBERTO CAMARGO,96
2822,DEPUTADO FEDERAL,ROGERIO STRACIALANO PARADA,2560
2823,DEPUTADO FEDERAL,KERIN DA ROCHA SILVA PEREIRA,92
2824,DEPUTADO FEDERAL,JESSICA PASCOAL ALVES,128
2825,DEPUTADO FEDERAL,WILSON KEIITI HAYASHIDA,203
2826,DEPUTADO FEDERAL,RAIMUNDO NONATO PEREIRA DOS SANTOS,139
2827,DEPUTADO FEDERAL,ELTON HUGO NEGRINI,2382
2832,DEPUTADO FEDERAL,MARA LUCIA GARCIA,166
2833,DEPUTADO FEDERAL,VILMA MARQUES RIBEIRO,307
2835,DEPUTADO FEDERAL,EZEQUIEL SOUZA DE SÃ,666
2836,DEPUTADO FEDERAL,MARCIONILIO CAMARGO DOS SANTOS,224
2837,DEPUTADO FEDERAL,ELISANGELA MARIA FERREIRA,216
2838,DEPUTADO FEDERAL,MARIO VIGGIANI NETO,4253
2839,DEPUTADO FEDERAL,RENATA CARVALHO RIBEIRO GIMENEZ,18
2840,DEPUTADO FEDERAL,TIAGO SOUZA GUEDES,584
2841,DEPUTADO FEDERAL,LAUDERICO SARTORATTO,159
2842,DEPUTADO FEDERAL,BEATRIZ CAROLINA REIS,87
2843,DEPUTADO FEDERAL,ANGELA ISABEL RODRIGUES,42
