NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
2789,DEPUTADO FEDERAL,JOSÃ ALVES DA SILVA NETO,339
2790,DEPUTADO FEDERAL,DEYVIDY HERNANDES DA PAZ,3066
2796,DEPUTADO FEDERAL,EVERALDO TEIXEIRA BORGES,45
2800,DEPUTADO FEDERAL,DEGMAR FONTES LOPES,376
2802,DEPUTADO FEDERAL,JOSE AMERICO PEREIRA ALVIM,163
2810,DEPUTADO FEDERAL,ANTONIO CARLOS MACHADO,50
2811,DEPUTADO FEDERAL,ANTONIO SELEME NETO,36
2815,DEPUTADO FEDERAL,CARLOS ROBERTO FERREIRA BASTO,665
2820,DEPUTADO FEDERAL,JAIME JOAO DE OLIVEIRA,315
2821,DEPUTADO FEDERAL,NOEL LEOZI PORTES,54
2828,DEPUTADO FEDERAL,ADALMO ROMILSON ALVES,374
2832,DEPUTADO FEDERAL,SANDRA MARCIA DA SILVA,25
2842,DEPUTADO FEDERAL,MAURICIO DE SOUZA SANTOS,104
2846,DEPUTADO FEDERAL,DIOFANO FELIX DA SILVA,113
2855,DEPUTADO FEDERAL,MARIA CANDIDA DE OLIVEIRA,99
2875,DEPUTADO FEDERAL,ANTONIO WILSON CORDEIRO DE LIMA,62
